CN,Realization,diameter,H,albedo,taxonomy,density,porosity,strength,base_density,mass,a,b,c
NA,704304,150.0292889458195,21.341252061333563,0.22813768770385068,S,2112.6725721928137,0.38784989605458553,755416.9091633135,3451.2328897377774,3735587980.0474615,118.5835730277479,118.13125963693967,241.06756776394613
NA,627236,146.90272969705478,21.502078679776503,0.20519121279967947,S,1481.0570851668529,0.5474641502485039,257844.19210215152,3272.79504149816,2458442288.353567,117.46936064702028,112.77299999009198,239.30945549959335
NA,364936,149.82657049943572,22.53626476077811,0.07609679751317017,S,2624.8754275055762,0.16721058191748434,4598312.666240646,3151.907757845086,4622467174.1332,118.22727920907124,121.953512155319,233.26764712465769
NA,417370,154.82015758308262,21.961629096850817,0.120988282808871,S,2661.694278466119,0.1186602509652236,9633454.258453025,3020.054730745036,5171771265.277757,121.33413176639472,124.17038375954166,246.3096943818705
NA,715519,151.12552283075803,21.357737663350928,0.22145182508307043,S,3248.5958458837645,0.13440608999289752,3768364.1140130335,3753.02530242745,5870941540.972062,122.98313219165954,117.43971879720402,238.9752346427205
NA,667628,147.70009497537828,21.5081334256127,0.20185292288276832,S,1413.658527675791,0.5883925381728541,211040.08351480556,3434.4822647298247,2384983964.4127398,114.28205756711014,124.25059259789408,226.9163577503944
NA,601133,151.26276379056202,21.634388681117056,0.17132882119533605,S,1965.659648287776,0.410716753984366,508445.7133850868,3335.6788294565326,3562074830.554717,118.89402798049352,126.40023714499284,230.29693847448456
NA,783752,150.395434312069,21.16413818805149,0.2672547189133242,S,2785.238888583809,0.16645635885303098,5739433.752424602,3341.4433883165098,4960952048.054489,115.74321385217873,122.78644873158468,239.363529767428
NA,594514,150.44019581527326,21.65487651203897,0.16996972705351654,S,2197.8126170242094,0.32660808259053037,1099291.9619288717,3263.794174244276,3918149065.323192,111.66326663583024,124.25266238846515,245.40061013909553
NA,547425,150.96542578820723,21.73288840929984,0.1570867684819037,S,2899.382063097387,0.1755849756061146,7164455.810768079,3516.896195856,5223198836.723095,121.64773134179508,127.03667620512938,222.6380309641491
NA,546794,147.05480549093878,21.852414858115612,0.14829468182174022,S,2920.9632274598675,0.1389564758926822,3618357.907467704,3392.3525880856723,4863650678.073933,124.14102110729944,109.31957095421244,234.32813245119465
NA,474338,150.9301258412366,21.976560352808654,0.12556654725184196,S,3045.5743364401987,0.0497250043787032,8552638.036960522,3204.939991553687,5482714467.474418,122.36288240454836,115.66149110019263,242.93456817764263
NA,477861,152.07939293870703,21.940128981947375,0.12789619631196836,S,2304.377658325951,0.29267183905827726,1749925.359800639,3257.862171439559,4243882870.8531904,123.44733864298152,116.47714753500986,244.6181361591564
NA,415551,152.72005851619286,22.0461002298656,0.11503174457359128,S,2623.944412328865,0.24366645641264603,2542609.4021496596,3469.29530572355,4893746829.65295,121.24213768743378,123.9878598712576,236.94933627327103
NA,359626,152.34128629085922,22.2756466526659,0.09357418739504648,S,2253.802280881625,0.32216924814030484,1383787.898886662,3325.022175075559,4172220869.2568154,123.7965909050048,122.91571059218546,232.3468415432188
NA,718439,145.81595869651284,21.469156086503233,0.2146729934220668,S,2164.9498313446,0.38676023426864714,726124.3988208395,3530.348082960129,3514484496.22215,122.7998203862671,109.59614986673878,230.3679955550395
NA,652272,149.409559240778,21.512569228578737,0.1964560923147015,S,2255.6291989658826,0.2836772759414873,1143691.415834044,3148.9008001673164,3939140613.84424,112.84394460486084,125.1702656148399,236.13247592123523
NA,478575,148.34022242822954,21.955319755707265,0.13255747040535787,S,2741.343036325218,0.1916853823131708,5558163.622984602,3391.430732961599,4685314888.442185,110.00699512792238,125.68362487552254,236.0901009357927
NA,808623,149.2679365767997,21.180934597723596,0.26714254810621496,S,2530.4921183931983,0.17770641316516028,5536845.120297122,3077.3584506885563,4406595628.632709,118.56908242380553,121.3648806174719,231.11870531333625
NA,691232,150.93833659436197,21.325571754686084,0.2286768182234373,S,1876.6863208451964,0.4391687527477802,221091.81731030127,3346.2584869155908,3379006206.3161077,119.73826285039864,112.88926926969076,254.39763153878496
NA,523921,150.23156274117972,21.827294606797864,0.1454151813934324,S,3069.1179854808715,0.1481498815199184,6185710.377984725,3602.8849663799574,5448735938.396996,126.98821385544332,116.20672132232798,229.7676550091638
NA,421526,154.16042279161374,22.19395450301274,0.09851953996433876,S,2682.0373695391663,0.1590177127053325,3436050.5990034947,3189.1722454309206,5144961451.50139,118.60916883804498,124.19568667906496,248.7103751320581
NA,777569,151.6196448504718,21.22558692892253,0.24848732465705836,S,2622.4803244369937,0.24286035525257188,2058612.463022755,3463.667954293714,4786050600.786088,119.78299765584028,122.46502542021572,237.60696700304584
NA,638005,152.0987612515191,21.392871565356277,0.2116654536507791,S,1782.7091379264095,0.494081388284687,119583.1095456813,3523.7073644753823,3284400760.1605515,116.68387841327954,128.2518501054033,235.12701814662097
NA,417574,148.28396500124146,22.092943318737746,0.11686494363802484,S,2537.1814577385117,0.2264974215409721,2330685.864423113,3280.1202328156232,4331444178.39276,126.80630756667011,113.91662556662445,225.71197566697225
NA,722148,150.0416440751932,21.327747783552745,0.2309549208145356,S,1545.632165349425,0.5419658248405441,169814.61446888838,3374.490920489377,2733633022.6640863,117.22179272589013,121.71489178289164,236.7463906119643
NA,538354,155.56252973714993,21.695446550839463,0.15313037554377223,S,1384.942979769046,0.5611638688731355,288781.55153119937,3155.945651541323,2729892255.223641,117.47159925513012,122.73631831230512,261.10129024681765
